hex_id,registered_population,registered_senior_population,demand_index_final,access_cost_m0,access_cost_m3,official_400m_ok_m0,vulnerable_m3_final,hidden_vulnerable_final,access_cost_m4_ref_min,senior_hidden_robust,district_name,admin_name,admin_code
8930e0a53cfffff,1725.162962495399,502.6810827419038,0.19775181888665905,627.9377144026984,695.8945728781198,False,True,False,12.575616731175026,False,강서구,방화3동,11160761
8930e0a53d7ffff,1446.8862026451711,414.3254974645576,0.12177184797727389,823.6524918504025,1114.6685590967352,False,True,False,17.37227952349605,False,강서구,방화3동,11160761
8930e0a5a4fffff,2306.5319224422933,806.0695916694232,0.25888085403385486,194.4702681290875,208.68637731339896,True,False,False,3.820041391973943,True,강서구,가양2동,11160650
8930e0a5a6bffff,2764.3779069629522,1053.6933159592068,0.3501398083014012,195.83756007492084,211.95995331203864,True,True,True,3.8442187718410397,True,강서구,가양2동,11160650
8930e0ac067ffff,1455.20389780909,364.5040820931304,0.12082787561989625,648.8690116317752,748.4532162264236,False,True,False,12.886038234766803,False,구로구,수궁동,11170690
8930e0ac10fffff,1648.8031104331822,385.81239986268616,0.1234640401553011,440.83135243189184,499.2675215518648,False,False,False,8.653356177366765,False,구로구,수궁동,11170690
8930e0ac1b3ffff,2350.651107637029,541.2922907556401,0.18007503968243188,344.69366710986554,397.08785808933493,True,True,True,6.85271560851395,True,양천구,신정3동,11150660
8930e0ac303ffff,1786.7683531763898,343.5981530640281,0.13461064834021197,440.5987853314579,550.3045414478742,False,True,False,9.05009934115131,False,구로구,오류2동,11170730
8930e0ac327ffff,1806.4055501708647,423.9881911821549,0.14562593533846263,321.6996037273126,346.0949156494126,True,False,False,6.424454724396357,True,구로구,오류2동,11170730
8930e0ac39bffff,1455.2893180840538,364.52547843419626,0.13420515835386657,351.86286984749006,401.35453052948105,True,False,False,6.906937815524806,True,구로구,수궁동,11170690
8930e0ac807ffff,2342.1566990527326,485.2249232237972,0.19461981012730228,334.33084208590645,440.37408055633045,True,True,True,7.190937024719421,True,구로구,고척1동,11170610
8930e0ac82fffff,1485.7847411910716,363.52122172423475,0.12918894575769288,425.0376789978506,465.22822782763853,False,False,False,8.48698887236524,False,구로구,구로2동,11170710
8930e0ac8c7ffff,2451.217474894036,566.2374217165988,0.2786539481806705,370.3837421766939,406.120425717342,True,True,True,7.270495679764733,True,구로구,고척2동,11170620
8930e0ac913ffff,2309.751126072352,368.2239763782537,0.15660366176863771,424.58841535557883,470.8949136311595,False,True,False,8.563943497343827,False,구로구,신도림동,11170510
8930e0ac983ffff,2695.716665130468,458.37856016468,0.20407041343822827,287.8830983756585,319.69639564774974,True,True,True,8.26361223391985,True,양천구,신정2동,11150650
8930e0ac993ffff,2991.9719594839403,516.7364732614658,0.2348242609922442,280.0713483703249,312.1608209082941,True,True,True,5.627512476636204,True,양천구,신정2동,11150650
8930e0ac99bffff,2663.3417778818166,440.59286549556856,0.24617589114609717,337.51073473540947,359.4226014970944,True,True,True,6.625210718880261,True,양천구,신정6동,11150690
8930e0ac9dbffff,2250.0042502014126,427.1875539007598,0.1812882755923259,309.4142258946663,340.7454575747073,True,False,False,6.106501810668283,True,양천구,신정7동,11150700
8930e0aca83ffff,3707.8948103246803,978.2622331500908,0.3930386903786327,141.35687869434983,152.3017554351585,True,False,False,2.7747831743705715,True,구로구,개봉2동,11170640
8930e0acad3ffff,3072.2879904545716,821.4665203160672,0.3226952483863759,241.08469595074988,283.12501100120704,True,True,True,5.197837920594664,True,구로구,개봉3동,11170650
8930e0acb77ffff,2948.5774185078635,748.099499671254,0.3192334641373515,225.86623190997946,245.04461045112345,True,True,True,4.483917785901301,True,구로구,구로4동,11170550
8930e0acc07ffff,2387.6280101217017,471.2298066977773,0.21825295681380458,500.57795922867535,599.9072116543059,False,True,False,9.835048517684756,False,양천구,신정3동,11150660
8930e0acc13ffff,3250.1832490427305,565.7421754647422,0.3357395766641246,351.9472666879029,389.9812006468733,True,True,True,6.936700865737755,True,양천구,신월6동,11150620
8930e0acc17ffff,2699.9883436058167,624.279514684777,0.275836262263107,453.175424431757,521.8327696629115,False,True,False,8.902335519297669,False,양천구,신월2동,11150580
8930e0acc93ffff,2617.6137808037397,630.2325929158116,0.3175780118738747,260.19508713190953,295.0955512518047,True,True,True,5.471303303544083,True,양천구,신월4동,11150600
8930e0acc97ffff,2630.958904743731,632.1013893069346,0.2739800105584731,421.8360488423641,453.5365720680539,False,True,False,8.414305549795143,False,양천구,신월2동,11150580
8930e0accabffff,2332.7439934818344,477.2352758452782,0.26967415173445153,407.6317131694631,528.4174047466739,False,True,False,8.507078754697504,False,양천구,신정3동,11150660
8930e0accb3ffff,2635.7116910504074,632.7965297865169,0.27605345126659414,231.5460062612366,268.97700106544744,True,True,True,4.635297272651625,True,양천구,신월2동,11150580
8930e0acd83ffff,2266.3779860063773,536.4774827089661,0.24372431548229043,386.23702093169834,414.6699604668822,True,True,True,7.641285841469037,True,강서구,화곡4동,11160590
8930e0acd9bffff,2473.7272145954944,549.8571822943816,0.20087386068878796,424.69508305011385,461.19804241775364,False,True,False,8.484931064449432,False,양천구,신정4동,11150720
8930e0acda7ffff,2133.1334589733447,299.73187562139026,0.14506869727037944,428.47353716033297,463.3119770945069,False,True,False,8.410776840554684,False,양천구,목5동,11150710
8930e0ace03ffff,3369.1350350137145,689.0334609383451,0.3615881449471968,191.47734248772127,206.02387679081912,True,True,True,3.7944407464433345,True,구로구,오류1동,11170670
8930e0ace07ffff,3052.631894634317,642.6676866573325,0.2796778488500057,223.06259690480317,255.20050340877344,True,True,True,4.56790526995485,True,구로구,오류1동,11170670
8930e0ace23ffff,2565.7580586982795,615.4357769547308,0.2972584796777649,252.69464159980473,269.64096496049046,True,True,True,4.970874324394773,True,구로구,개봉1동,11170720
8930e0ace27ffff,2279.0012844023727,524.9143846493552,0.2540287543303614,380.14581840769927,426.3992544203881,True,True,True,7.754857374071644,True,구로구,개봉1동,11170720
8930e0ace2fffff,3520.268219394816,899.1700563641513,0.3341075548947321,216.92470331875336,231.17759883244065,True,True,True,4.263951334320136,True,구로구,개봉2동,11170640
8930e0ace6fffff,3072.3542398994005,821.4842340528932,0.2963593733185315,218.02609890408073,246.06669756597813,True,True,True,4.439092483016297,True,구로구,개봉3동,11170650
8930e0ace83ffff,2272.5227827432846,528.3134456118854,0.19076046963468524,253.77096963919868,318.38580439623536,True,False,False,5.01037198332406,True,구로구,개봉1동,11170720
8930e0ace8fffff,2451.2759301970286,554.5200058643479,0.24871969215850775,251.26444504980577,296.99449224162186,True,True,True,4.932227995422114,True,구로구,개봉1동,11170720
8930e0aceb7ffff,2519.2813160679398,631.1670116351819,0.2465395545106692,201.03114882523562,270.58862052372143,True,True,True,4.075538067797874,True,구로구,고척2동,11170620
8930e0ae80bffff,2743.939854318464,653.7218250610317,0.25447984617536784,405.8095608936243,465.6486872530354,False,True,False,8.099694555349819,False,강서구,화곡3동,11160580
8930e0ae80fffff,3027.395471193663,733.6041594127281,0.2655674427850532,205.75343218516497,227.92140203140156,True,False,False,4.038863668819905,True,강서구,화곡3동,11160580
8930e0ae82bffff,3168.655793884107,544.6087516685558,0.29933072949727896,276.4289878445741,333.6156513822592,True,True,True,5.475849735788609,True,강서구,우장산동,11160740
8930e0ae82fffff,3176.2098588502154,534.8508077248058,0.2502666658870686,350.729375094009,399.8983366110606,True,True,True,6.986014123825937,True,강서구,우장산동,11160740
8930e0ae837ffff,3176.0911131801645,534.8308118113231,0.27180398059268246,403.13544857641887,457.9259022921556,False,True,False,8.081590998961795,False,강서구,우장산동,11160740
8930e0ae863ffff,3031.5701151126236,720.4623558201534,0.35022560543743647,198.25192810359454,219.51302308379505,True,True,True,3.8916119220335226,True,강서구,화곡3동,11160580
8930e0ae86bffff,2848.075518797933,587.0865144753053,0.27048084875773976,211.89205026667128,235.61739769480442,True,False,False,4.338469627454465,True,강서구,화곡1동,11160730
8930e0ae873ffff,3015.6043375441463,730.2834779615406,0.32531939294697776,282.76785105446174,330.9260432282675,True,True,True,6.316834274120454,True,강서구,화곡3동,11160580
8930e0ae913ffff,2333.1916761662974,506.71439119007664,0.20220157053384774,420.41985829067795,496.29633995410836,False,True,False,8.28438174545933,False,강서구,화곡6동,11160610
8930e0ae963ffff,2357.7151144428058,453.0443229490813,0.17934748744057694,383.66350355550725,453.2924326307615,True,True,True,7.542379433999029,True,강서구,화곡6동,11160610
8930e0ae997ffff,1991.0808496391696,531.6505931792949,0.18989922725393935,332.12763796421643,356.4663845145699,True,True,True,6.526166354531324,True,강서구,등촌3동,11160540
8930e0ae9a7ffff,2807.879203530225,1028.934501314063,0.3497580471259777,139.76723048414436,152.6496041949473,True,False,False,2.743578968762834,True,강서구,가양2동,11160650
8930e0ae9afffff,2759.6132864749625,606.4093464944469,0.3309310916546739,243.1640813088984,260.56127077769105,True,True,True,4.774728974525015,True,강서구,등촌1동,11160520
8930e0ae9b7ffff,2764.1562554013544,1053.6088294031758,0.36311295436391455,240.33962269047515,261.6584846057977,True,True,True,4.801844846556508,True,강서구,가양2동,11160650
8930e0ae9c3ffff,3176.413775103217,534.8851457495186,0.28876272252074997,373.0173431133548,409.4484037176392,True,True,True,7.580950111967796,True,강서구,우장산동,11160740
8930e0ae9d7ffff,2921.027060728013,567.4972400120264,0.2616571775303637,318.39763430274706,353.92986670616114,True,True,True,6.432859391737573,True,강서구,우장산동,11160740
8930e0aea0fffff,1853.9170368602506,494.57172566761864,0.18629707342836088,402.4693200294543,475.1048837918986,False,True,False,8.005980956917307,False,양천구,신월3동,11150590
8930e0aea23ffff,2238.9445243342175,620.4676947187431,0.23035652709875065,266.45609647906934,287.4770192325579,True,True,True,5.305535980780727,True,양천구,신월1동,11150570
8930e0aea2bffff,2497.379100499509,627.105648829148,0.2027565340885425,397.609856292236,431.1371435577735,True,True,True,7.99657476849943,True,양천구,신월4동,11150600
8930e0aea2fffff,2553.55135943956,625.3080612895222,0.2225056941287649,383.44427598892827,417.28060618417294,True,True,True,7.623581433135601,True,양천구,신월1동,11150570
8930e0aea3bffff,2114.02949766916,579.5492755242151,0.19804481176089717,335.3275885155466,370.41185366266427,True,True,True,6.854285623474745,True,양천구,신월1동,11150570
8930e0aea7bffff,2458.5288525235587,694.6565988577945,0.27729547275237965,235.52208293442067,279.2536999357769,True,True,True,4.623211257601591,True,양천구,신월7동,11150630
8930e0aea83ffff,1760.8005156748854,465.14353026826444,0.1810666215048007,434.99481204582037,504.64604192814033,False,True,False,8.632363141843605,False,양천구,신월3동,11150590
8930e0aea8fffff,1781.3939345899807,470.5836102143958,0.22597134471492925,291.5234380222795,347.99789539992145,True,True,True,5.722497116733635,True,양천구,신월3동,11150590
8930e0aeaa3ffff,2238.729424581233,620.4080851811158,0.27356317388247614,244.34466902250608,266.1483029489337,True,True,True,4.856751041805512,True,양천구,신월1동,11150570
8930e0aeaa7ffff,2682.931202782695,613.8095502251253,0.2815458089610869,214.81676163898544,243.7367032947679,True,True,True,4.443969937586183,True,강서구,화곡1동,11160730
8930e0aeaafffff,2255.704418654729,620.5265911909664,0.2905243336996227,312.41184978502156,347.51693477943525,True,True,True,6.380110467438501,True,양천구,신월1동,11150570
8930e0aeb13ffff,3021.2861068540924,672.0658866851937,0.25172922979380447,211.70997048064896,286.21242698325864,True,True,True,4.3843667113663125,True,강서구,화곡8동,11160630
8930e0aeb43ffff,3060.7651384462188,624.6274352830816,0.30858758690678667,231.684643803189,292.1785058029063,True,True,True,5.650261035495998,True,강서구,화곡1동,11160730
8930e0aeb4bffff,2656.7857959300663,632.352626842667,0.21660237223539597,365.7922307606706,403.2357907251511,True,True,True,7.509109395076147,True,양천구,신월2동,11150580
8930e0aeb4fffff,2746.4623404946497,630.6893206362339,0.24093778636123406,347.26492750308296,374.69230980069244,True,True,True,6.8414929356935925,True,양천구,신월2동,11150580
8930e0aeb53ffff,3061.53970450735,624.5724481949778,0.2997842556764949,197.0201150492341,224.90532193497467,True,True,True,4.2094359443410365,True,강서구,화곡1동,11160730
8930e0aeb5bffff,3000.958775320384,625.7184622761356,0.3677120043409344,432.1339106529825,473.7900188329345,False,True,False,8.671849812555354,False,강서구,화곡1동,11160730
8930e0aeb6bffff,2444.070328717867,552.6459843350093,0.23241454153565946,289.4279720441688,318.78940196020983,True,True,True,5.744135014368047,True,양천구,신정4동,11150720
8930e0aeb6fffff,2459.5568380491477,552.6112148914674,0.23069775705948975,268.3846341227811,296.0355685667584,True,True,True,5.517727611151438,True,양천구,신정4동,11150720
8930e0aeb8bffff,3173.293840480157,609.1146810207737,0.2574350633521667,220.17486163971228,262.59768263701403,True,True,True,4.3219509877425,True,강서구,화곡본동,11160550
8930e0aeb8fffff,3194.9052849664986,606.1965536353588,0.2959426702476746,382.79643307415614,437.03933674438434,True,True,True,7.516809433256286,True,강서구,화곡본동,11160550
8930e0aebc3ffff,3061.425451007535,624.5491397962694,0.3138992502032389,248.06493759254508,286.9161305259835,True,True,True,4.871507161693788,True,강서구,화곡1동,11160730
8930e0aebc7ffff,3063.4959206869516,629.7646062753608,0.28379639055383016,532.3032396490852,664.228592052943,False,True,False,10.594815172494823,False,강서구,화곡1동,11160730
8930e0aedcbffff,2372.7692810054887,481.69354777382455,0.2645481616243501,290.72425730858146,312.93085757907295,True,True,True,5.728651850551394,True,강서구,방화1동,11160700
8930e1c0003ffff,2547.0921145714624,613.1028748907515,0.26144733070449727,251.20013242078946,273.6209127966202,True,True,True,4.932782546739739,True,중랑구,묵2동,11070650
8930e1c000bffff,2354.752006409954,563.504491873176,0.20348707216047532,331.566580047901,355.7244708761594,True,True,True,6.551871451514107,True,중랑구,중화2동,11070620
8930e1c0017ffff,2575.8424880934886,620.5158881327986,0.24869886681617237,204.88611333558976,223.50649173431842,True,False,False,4.0339850527226755,True,중랑구,묵2동,11070650
8930e1c002bffff,2671.823502916028,648.1226841027825,0.24258157105149794,529.7940497916128,601.4112764350037,False,True,False,10.507961400324405,False,중랑구,중화1동,11070610
8930e1c005bffff,2618.6190634620116,559.4358673415022,0.2725907411720303,338.9906321484471,361.34208448002784,True,True,True,6.65909170054142,True,동대문구,이문2동,11060900
8930e1c00bbffff,2575.897308208892,620.5290942013972,0.31795937492384485,235.43934977836676,252.19207401436498,True,True,True,4.635720356992988,True,중랑구,묵2동,11070650
8930e1c00cbffff,2600.2570837157855,601.3018386489364,0.3333392212789951,342.27741287137064,368.1749808435634,True,True,True,6.779975234409272,True,동대문구,이문2동,11060900
8930e1c00cfffff,2601.7561236701385,601.5869079571326,0.20928206902828042,679.093958499266,750.2497402121021,False,True,False,13.5045760025814,False,동대문구,이문2동,11060900
8930e1c010fffff,3040.9098744350977,768.9167976271519,0.30373548771608794,191.38541446570264,209.32991247748816,True,False,False,3.818083985854608,True,중랑구,신내2동,11070700
8930e1c0137ffff,2115.8288344037082,487.63421817484294,0.17143281487921336,460.38419770933535,554.4828710895925,False,True,False,10.113917888302975,False,중랑구,신내1동,11070690
8930e1c014fffff,3129.249045437959,766.5061531798316,0.32348055704525425,209.5363722283444,233.77139653764925,True,True,True,4.113121380778613,True,중랑구,신내2동,11070700
8930e1c0177ffff,2135.464881982609,495.1743753351342,0.20531656182480892,322.51809259920685,356.0394242329394,True,True,True,6.584062746915302,True,중랑구,신내1동,11070690
8930e1c018bffff,3046.645518155933,654.0440628014994,0.24903660696961588,226.8977711467404,275.2587156765169,True,True,True,4.842599210648422,True,중랑구,묵1동,11070640
8930e1c0227ffff,2446.446465978532,588.8879607703311,0.26256300382855985,304.95785545907574,331.9063274673531,True,True,True,6.1140976139979495,True,중랑구,면목2동,11070520
8930e1c0287ffff,2380.573472553743,517.1190174471725,0.24008306209235422,3861.6073321591093,4126.189893355233,False,True,False,76.37724528507258,False,중랑구,중화2동,11070620
8930e1c02d7ffff,2408.4205270402617,426.6393013706134,0.20037742303983733,408.67068850711297,511.9367882059686,False,True,False,8.957932955547738,False,동대문구,휘경2동,11060730
8930e1c02dbffff,2341.484373675157,462.5118625419812,0.18985531046064716,554.1935409704381,686.1154870328855,False,True,False,12.03257635247302,False,동대문구,휘경2동,11060730
8930e1c032fffff,2335.2565521108986,595.8090626294244,0.25706827986400743,269.5627164302591,296.9645356762269,True,True,True,5.310969158688921,True,중랑구,망우3동,11070680
8930e1c034fffff,2790.276695562295,629.2993640971423,0.3064021562958053,242.86956596426504,276.4069380359636,True,True,True,4.785610919722005,True,중랑구,면목본동,11070710
8930e1c0357ffff,2790.1719726590463,629.2757456307279,0.2842469721834021,259.28046778627305,287.7356528013401,True,True,True,5.186926040373875,True,중랑구,면목본동,11070710
8930e1c0367ffff,2443.7281392082696,625.9106883666034,0.23555456623568727,224.4145468577617,248.29491651407872,True,False,False,4.44550958397691,True,중랑구,면목3·8동,11070720
8930e1c0377ffff,2416.644452456153,631.4465036089782,0.24971126353790726,195.39342251576255,221.2920923867103,True,False,False,4.090926193519522,True,중랑구,망우3동,11070680
8930e1c038bffff,2524.9646506969225,535.0328635289941,0.24029308370976452,293.1976376872809,324.640526114081,True,True,True,5.880747623555568,True,중랑구,상봉1동,11070590
8930e1c038fffff,2524.4203775601504,534.4617230445272,0.23261636315796538,321.10894857835797,368.95703219671384,True,True,True,6.640955219799513,True,중랑구,상봉1동,11070590
8930e1c03a3ffff,2932.9236221112487,697.0609868804981,0.2997906390970384,252.16397157108122,273.75710709616385,True,True,True,5.00191632276971,True,중랑구,상봉1동,11070590
8930e1c03b3ffff,2524.7430137528813,534.5414454091587,0.26908254798306336,404.8395278360284,457.4853376393536,False,True,False,8.075899480375504,False,중랑구,상봉1동,11070590
8930e1c03b7ffff,3076.3791532305027,773.1400204194405,0.3337932730132951,259.0750148738407,292.9428569652794,True,True,True,5.100640711798647,True,중랑구,신내2동,11070700
8930e1c03bbffff,2524.6228606906325,534.5045920863741,0.2761516983315993,430.26577265498975,473.45863175268124,False,True,False,8.474216240109383,False,중랑구,상봉1동,11070590
8930e1c03cbffff,2421.7486035587362,505.7212079463777,0.23179593295143214,255.066468272431,278.01465065082635,True,True,True,5.006860303125498,True,중랑구,면목2동,11070520
8930e1c03d3ffff,2535.1991823880257,577.8659885919002,0.262471542484607,456.1253047035698,508.31112696717474,False,True,False,9.070260860004614,False,중랑구,중화1동,11070610
8930e1c03d7ffff,2560.1578549321666,563.6303506877264,0.25150204085941674,381.7342074051537,426.998221182387,True,True,True,7.541763470074724,True,중랑구,상봉1동,11070590
8930e1c042fffff,2665.707831509539,674.3484348351991,0.3119827480476831,595.7654849324306,638.3454489126239,False,True,False,11.741843768012114,False,노원구,월계3동,11110530
8930e1c0437ffff,2665.6074223944875,674.3230341784663,0.2649395902580167,356.48324526911364,395.5822029951982,True,True,True,7.114021889476374,True,노원구,월계3동,11110530
8930e1c044bffff,2392.073130234748,566.3039249800127,0.29576804167964826,302.78652308890906,331.5434270712394,True,True,True,5.9435873050785855,True,성북구,장위2동,11080770
8930e1c0487ffff,2173.339523573003,526.409041097724,0.20989858188622507,253.10770627823973,325.44936343974985,True,True,True,4.968410530646928,True,노원구,월계1동,11110510
8930e1c048fffff,1918.9002799355392,429.7137085809527,0.19434758545354344,340.4797758706684,463.0126959536839,True,True,True,7.169869092571033,True,노원구,월계1동,11110510
8930e1c04a3ffff,2123.414267236103,496.69247235567235,0.1905623109314722,301.27830636487664,322.8244009103643,True,False,False,5.985780656159794,True,노원구,월계1동,11110510
8930e1c04afffff,2553.8174667831154,637.7058720809836,0.2517520557533475,435.1170917622048,464.9185606955835,False,True,False,8.599972824260036,False,노원구,월계3동,11110530
8930e1c04b7ffff,2504.984320644285,621.712795888568,0.22484527566425908,411.4320137103427,447.15740691645664,False,True,False,8.211569680244933,False,노원구,월계3동,11110530
8930e1c04dbffff,2866.819528275255,582.8670366210995,0.27072716702908106,235.19925785583243,262.0093561279825,True,True,True,4.8167115498155235,True,성북구,장위1동,11080760
8930e1c05b3ffff,2210.460682864555,458.84663224554686,0.17516633640515275,346.6385653026623,384.13391637748805,True,True,True,6.926659762316506,True,노원구,하계1동,11110580
8930e1c05b7ffff,2190.160862441331,452.88663232173985,0.16508553509493543,357.727466168211,417.14820037134143,True,True,True,7.275622112527867,True,노원구,하계1동,11110580
8930e1c061bffff,2190.7291866447013,265.1325393762006,0.12777557571821663,574.6518874788359,779.8932087427287,False,True,False,11.48145406871243,False,동대문구,회기동,11060710
8930e1c0697ffff,2217.7527835348765,503.61964921585394,0.24579896910591428,283.9047582720152,331.958622378497,True,True,True,6.076339419559396,True,성북구,월곡2동,11080720
8930e1c06b3ffff,1973.3004671914273,486.20490067311044,0.17781134453470118,297.64807570051767,332.86902704660474,True,False,False,5.901578595263423,True,성북구,석관동,11080850
8930e1c06cfffff,2059.7948895033237,269.0107090781666,0.11892473989294619,725.881795938154,967.0873082772007,False,True,False,15.135334449878819,False,동대문구,회기동,11060710
8930e1c0c43ffff,2136.1500317686778,495.3332487589915,0.23519768156551563,334.95820631535616,377.9295344630981,True,True,True,7.089371495196534,True,중랑구,신내1동,11070690
8930e1c0c47ffff,2136.321351737874,495.372974656357,0.1967872347409908,299.8921940448526,372.1803951713778,True,True,True,6.315818341438916,True,중랑구,신내1동,11070690
8930e1c0c53ffff,2136.02416923423,495.3040635907412,0.17297887862068845,271.2531356771054,318.69214845690993,True,False,False,5.324598589217253,True,중랑구,신내1동,11070690
8930e1c0c5bffff,2135.978724830017,495.29352588316357,0.16049134899681888,494.80715590064506,566.4238987862321,False,True,False,10.22385067092447,False,중랑구,신내1동,11070690
8930e1c0e53ffff,1951.9964329792158,422.47841901232033,0.18954317067562448,373.7770642679002,440.9476970825456,True,True,True,7.4209117690018545,True,중랑구,망우본동,11070730
8930e1c0e87ffff,1952.3193835137533,422.54831649212383,0.16833453063725484,377.18349893162133,430.2949240509024,True,True,True,7.677579244377481,True,중랑구,망우본동,11070730
8930e1c0e8fffff,1952.2778102005689,422.5393186131674,0.15440800839505037,352.28005048304357,417.4671492750465,True,False,False,6.932595699201125,True,중랑구,망우본동,11070730
8930e1c0ea7ffff,1527.7246306689221,354.25077511611494,0.11603205466903276,1191.8756538466562,1384.4874118001533,False,True,False,23.426807883531744,False,중랑구,신내1동,11070690
8930e1c0eabffff,1952.549412397535,422.59810256627094,0.1679347730880528,562.4811963726261,633.2838869076987,False,True,False,11.041405836191078,False,중랑구,망우본동,11070730
8930e1c111bffff,2390.3684217257555,503.7073198399688,0.22820463488676498,417.971849719568,448.95085408823894,False,True,False,8.24761598572591,False,동대문구,장안1동,11060870
8930e1c1147ffff,2385.1521242660315,503.27974470452887,0.23404248680522377,286.32821679351736,306.723852369037,True,True,True,5.634889809030398,True,동대문구,장안1동,11060870
8930e1c1187ffff,2806.208128627097,540.4771811479113,0.249874349730421,225.17033055808437,252.38076114592388,True,False,False,4.6449879871634545,True,동대문구,장안2동,11060880
8930e1c11a3ffff,2808.659129886503,538.963935502305,0.33804913805722764,256.78915536727135,272.637290067486,True,True,True,5.041738593826516,True,동대문구,장안2동,11060880
8930e1c11c7ffff,2384.922525155348,503.231298074801,0.259387287481916,263.99813555900516,285.16734121344086,True,True,True,5.182185623936028,True,동대문구,장안1동,11060870
8930e1c11cbffff,2384.6801707861064,503.18016001788664,0.2735896587398292,291.2642475404008,309.9539415409819,True,True,True,5.717760672789741,True,동대문구,장안1동,11060870
8930e1c11cfffff,2384.871502859172,503.2205320997788,0.2255658008873433,417.43069069512813,450.05250838063995,False,True,False,8.253936411712747,False,동대문구,장안1동,11060870
8930e1c11d3ffff,2685.1953971977373,633.0468231203696,0.2921684816945892,352.85758867198024,395.9074225604693,True,True,True,6.9498131530655165,True,동대문구,답십리2동,11060860
8930e1c11d7ffff,2660.8743346271026,622.4958586506361,0.2772628288717553,282.2007002953963,316.6361735647273,True,True,True,5.67053579741377,True,동대문구,답십리2동,11060860
8930e1c11dbffff,2651.756868405515,618.609946495158,0.28828046102629146,248.16433838203957,266.845657321772,True,True,True,4.885398428100927,True,동대문구,답십리2동,11060860
8930e1c134bffff,2095.223380816303,414.12647873933383,0.21401785931602973,363.9121167785872,389.33548580394665,True,True,True,7.146534778962374,True,광진구,자양4동,11050670
8930e1c139bffff,651.4156749904728,115.165619831483,0.04203103527154551,1276.4570287078675,1372.3413525688056,False,False,False,25.34635962051588,False,성동구,용답동,11040700
8930e1c1437ffff,1991.3581752675216,357.82532406587575,0.22587998746072838,394.44312719938017,438.5613245904738,True,True,True,7.938944109889454,True,동대문구,용신동,11060810
8930e1c144bffff,4787.155857133356,880.7075645253753,0.41095252309567426,240.51471753078013,265.6410198729383,True,True,True,4.942647405684775,True,성동구,왕십리2동,11040520
8930e1c1507ffff,2289.9985745557383,527.04468948697,0.20432524631230642,301.95498484012234,342.8537876842997,True,True,True,5.962367889979744,True,동대문구,전농2동,11060840
8930e1c150bffff,2161.448505225259,435.99671367624904,0.26299937284102315,329.88691215358443,363.18560397921385,True,True,True,7.837486164720259,True,동대문구,전농1동,11060830
8930e1c1523ffff,2325.420021388468,552.0107291958524,0.20110735046466477,409.9794166463893,493.2231577898239,False,True,False,8.07469209057184,False,동대문구,전농2동,11060840
8930e1c1533ffff,2325.2831531230427,551.978239258419,0.19505251155618694,549.5617393427519,608.8851807957069,False,True,False,10.819417825656837,False,동대문구,전농2동,11060840
8930e1c153bffff,2325.2334899954935,551.9664501712862,0.2418772593930132,248.41756637670673,294.3013087562606,True,True,True,5.015086613982983,True,동대문구,전농2동,11060840
8930e1c154fffff,3235.033620506867,557.0797967443233,0.2913948819703958,238.22641739827435,255.66094470431676,True,True,True,4.725318142964225,True,동대문구,답십리1동,11060910
8930e1c1553ffff,2336.270279950985,455.68429361979577,0.23683605896140814,275.59196102657165,308.6839782680076,True,True,True,5.601813246387895,True,동대문구,전농1동,11060830
8930e1c1567ffff,2651.213261129268,625.393638191024,0.2561084175505603,193.9892806641664,232.70394291989595,True,False,False,3.9698396508353064,True,동대문구,답십리2동,11060860
8930e1c158bffff,2304.688689116208,670.9202446682705,0.30271106597120745,189.96202169381564,209.81877254864975,True,False,False,3.764078697355007,True,동대문구,청량리동,11060800
8930e1c1597ffff,2214.855525281728,510.8747147262461,0.20615310966142095,359.5048989275152,443.8339383480268,True,True,True,7.101129619700766,True,동대문구,청량리동,11060800
8930e1c159bffff,2367.2778558376804,773.6227006516517,0.2849131055142247,356.4060805943564,423.7889639903822,True,True,True,7.0395382726324565,True,동대문구,청량리동,11060800
8930e1c15a7ffff,2349.737074440964,434.7192747074308,0.18690211049261776,293.41885452938476,326.79309068016755,True,False,False,5.801592177174432,True,동대문구,휘경2동,11060730
8930e1c15afffff,2333.4697067707148,506.36311227363024,0.2101165241051495,644.7620531097564,711.3500157932596,False,True,False,12.715081563744384,False,동대문구,전농2동,11060840
8930e1c15d7ffff,2358.8604996023532,759.9015109450073,0.3410327401652593,295.031805049122,325.1016145088385,True,True,True,5.791365062075358,True,동대문구,청량리동,11060800
8930e1c163bffff,2568.995057076954,475.4738652714012,0.1764641544695829,666.5675632406021,737.8311108287814,False,True,False,13.630562325579028,False,성동구,응봉동,11040580
8930e1c164bffff,1923.29165703211,385.3212933631572,0.1358169923440744,1209.2722443409907,1352.5622552798345,False,True,False,24.618744085440863,False,성동구,금호4가동,11040620
8930e1c1657ffff,2514.6039827448476,485.14971178417363,0.19967436378112294,337.8703059309486,521.4189208511877,True,True,True,12.371100615018603,True,성동구,응봉동,11040580
8930e1c1667ffff,1580.5577216551428,281.517300737797,0.14413213592501245,529.3677383488256,566.4944821273054,False,True,False,10.433757587970105,False,성동구,성수1가2동,11040660
8930e1c1683ffff,4193.212739183476,827.9677465157828,0.3704664168582235,318.89621737855845,422.77165447971686,True,True,True,6.939798160845797,True,성동구,행당2동,11040570
