hex_id,origin_node_id,access_cost_m3_k1_stored,mean_cost_k1,mean_cost_k2,mean_cost_k3
8930e1c038bffff,10124028115,324.640526114081,324.640526114081,330.7504662396725,334.75890972564315
8930e1c038fffff,9760987663,368.95703219671384,368.9570321967138,378.4363549342969,383.4940781298944
8930e1c0393ffff,10115078064,203.717925944812,203.717925944812,214.87853265694554,246.01442332243883
8930e1c039bffff,4684520962,169.77435198157931,169.77435198157931,212.0559193342504,246.48108317229045
8930e1c03a3ffff,7590017733,273.75710709616385,273.7571070961639,315.1972262182011,348.6029564051517
8930e1c03a7ffff,9448623253,132.4313628410632,132.4313628410632,154.87663828941646,192.21267408326813
8930e1c03abffff,9555189965,167.06434685204277,167.06434685204277,204.19060064719076,216.90182070952744
8930e1c03afffff,10176309317,75.25952787982534,75.25952787982534,76.40336849494723,92.7363194083433
8930e1c03b3ffff,9544038253,457.4853376393536,457.4853376393536,457.5467051645494,458.2537282049872
8930e1c03b7ffff,9701489029,292.9428569652794,292.94285696527936,322.3313926846867,368.1993099204115
8930e1c03bbffff,9700561047,473.45863175268124,473.45863175268124,496.93468553637774,508.9011648998107
8930e1c03c3ffff,13118182917,187.3590893440467,187.3590893440467,198.13125265969092,229.03686446110365
8930e1c03c7ffff,9609546781,148.1681071268422,148.1681071268422,190.78910475722023,206.5393028511073
8930e1c03cbffff,436848267,278.01465065082635,278.01465065082635,313.318922341448,347.30957370815554
8930e1c03cfffff,9789543762,72.57615036883216,72.57615036883216,109.9059854450687,132.81781245219165
8930e1c03d3ffff,9739984703,508.31112696717474,508.31112696717474,535.3168578463816,556.7281952257777
8930e1c03d7ffff,9610208317,426.998221182387,426.99822118238694,430.6808577603946,461.81427497608047
8930e1c03dbffff,9718172182,224.7381535103541,224.7381535103541,256.51765260244986,291.68322816866606
8930e1c0403ffff,3836444872,88.41003622131696,88.41003622131696,168.35594408188814,220.79999929560032
8930e1c0407ffff,3836444957,209.1700282617351,209.17002826173507,234.46046345431924,297.65217080017
8930e1c040fffff,1795720426,75.2536641458428,75.2536641458428,138.59731522654823,170.6591589546013
8930e1c0417ffff,3836445021,346.47753315283336,346.47753315283336,399.0717638051301,436.3019158693539
8930e1c041bffff,3836122064,0.0,0.0,80.74621287731372,121.1292783188897
8930e1c042bffff,13011470061,38.4420091700723,38.4420091700723,43.45100375137467,97.28231224414681
8930e1c042fffff,12628419647,638.3454489126239,638.3454489126239,644.8200715988713,696.3549110707703
8930e1c0433ffff,8502115864,234.10943162569632,234.1094316256963,252.7631535308896,263.5870632635142
8930e1c0437ffff,10929156286,395.5822029951982,395.58220299519826,449.77171881005063,497.4891459903791
8930e1c044bffff,3836213814,331.5434270712394,331.5434270712394,335.2221123936125,342.2414275174226
8930e1c044fffff,4159879498,55.1851575374689,55.1851575374689,73.80564456364098,82.44570918083419
8930e1c0453ffff,3836139310,214.53150734673955,214.53150734673952,226.1363697636158,232.668659454391
8930e1c0457ffff,3836121505,105.73728777095454,105.73728777095455,130.74417946794358,147.82213457250438
8930e1c0463ffff,5427331419,0.0,0.0,20.986901660274018,39.15386019374199
8930e1c0467ffff,1936512219,59.540563108619416,59.540563108619416,78.7597577101617,87.7833641546794
8930e1c046bffff,436810703,196.70331729716878,196.7033172971688,238.50806652312758,264.6399833842372
