hex_id,access_cost_m0,access_cost_m3,cost_gap_m3_minus_m0,cost_gap_ratio_m3_over_m0,official_400m_ok_m0,hidden_vulnerable_final,registered_population,registered_senior_population,demand_index_final,m0_rank,m3_rank,rank_shift_m3_minus_m0,abs_rank_shift_m0_m3,m0_frozen_vulnerability,m3_under_m0_frozen_vulnerability,delta_vulnerability_m3_minus_m0,m0_frozen_vulnerable,m3_under_m0_frozen_vulnerable,new_environment_burden_vulnerable,resolved_environment_burden_vulnerable,m0_400_to_m3_over_400,diagnostic_label
8930e1c11cbffff,291.2642475404008,309.9539415409819,18.689694000581085,1.0641674841948758,True,True,2384.6801707861064,503.18016001788664,0.2735896587398292,3660.0,3510.0,-150.0,150.0,0.03846681833518589,0.040935137292736096,0.002468318957550203,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c11cfffff,417.43069069512813,450.05250838063995,32.621817685511814,1.0781490638150928,False,False,2384.871502859172,503.2205320997788,0.2255658008873433,4088.0,4008.0,-80.0,80.0,0.04512533301068312,0.0486518355398123,0.0035265025291291857,True,True,False,False,False,no_crossing
8930e1c11d3ffff,352.85758867198024,395.9074225604693,43.04983388848905,1.1220034236772745,True,True,2685.1953971977373,633.0468231203696,0.2921684816945892,3929.0,3868.0,-61.0,61.0,0.04987290826902836,0.05595757382659248,0.006084665557564116,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c11d7ffff,282.2007002953963,316.6361735647273,34.435473269331,1.1220247619275407,True,True,2660.8743346271026,622.4958586506361,0.2772628288717553,3598.0,3543.0,-55.0,55.0,0.03778710124244556,0.04239806327548686,0.004610962033041302,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c11dbffff,248.16433838203957,266.845657321772,18.68131893973245,1.0752780156146902,True,True,2651.756868405515,618.609946495158,0.28828046102629146,3342.0,3190.0,-152.0,152.0,0.03459405055254996,0.03719822203022021,0.002604171477670253,True,True,False,False,False,hidden_vulnerable_under_m3_threshold
8930e1c1203ffff,0.0,0.0,0.0,,True,False,1556.8949321398486,297.2962816091774,0.13989619542728546,225.5,225.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,no_crossing
8930e1c1207ffff,68.21360589330828,73.47402702564702,5.260421132338735,1.0771168898557637,True,False,1327.5498438552622,307.26949911913965,0.16388403556388437,1013.0,961.0,-52.0,52.0,0.0052743335604714114,0.005681073760716844,0.00040674020024543227,False,False,False,False,False,no_crossing
8930e1c120bffff,166.8583558113322,179.3187710921532,12.460415280821024,1.074676603519395,True,False,1584.0759043349951,296.10993983142754,0.16946826318451896,2450.0,2301.0,-149.0,149.0,0.01336662283793544,0.014364796831997238,0.000998173994061798,False,False,False,False,False,no_crossing
8930e1c120fffff,100.98185022069995,108.0574921602082,7.075641939508245,1.0700684521430746,True,False,1354.504436462603,306.0929729307725,0.1797941229085398,1462.0,1369.0,-93.0,93.0,0.008609776195583,0.00921304988690579,0.0006032736913227886,False,False,False,False,False,no_crossing
8930e1c1213ffff,148.88603008941774,159.8898980526948,11.00386796327706,1.0739079949721835,True,False,1629.6705106112963,294.1194326397798,0.174447914096929,2195.0,2051.0,-144.0,144.0,0.01229689216868992,0.013205730813266937,0.0009088386445770171,False,False,False,False,False,no_crossing
8930e1c1217ffff,159.07325049527043,171.19764601344352,12.124395518173088,1.0762189461799774,True,False,1413.8098909640948,265.48169735192187,0.15017338305766464,2343.0,2205.0,-138.0,138.0,0.01121127039755494,0.012065781612595354,0.0008545112150404148,False,False,False,False,False,no_crossing
8930e1c121bffff,127.65891154837297,139.31580734731853,11.656895798945555,1.0913128246007995,True,False,1629.635541769651,294.11312153836525,0.18723437085515984,1872.0,1797.0,-75.0,75.0,0.011358275402976901,0.012395431612616506,0.0010371562096396052,False,False,False,False,False,no_crossing
8930e1c1223ffff,259.29394411657955,278.3182143833117,19.024270266732174,1.073369512471833,True,False,1213.4368670988797,277.61278872709613,0.15249482725893118,3426.0,3276.0,-150.0,150.0,0.01857508210988753,0.01993792682841424,0.0013628447185267123,False,False,False,False,False,no_crossing
